City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bhopal,2019-10-11 09:00:00,74.5,218.75,16.65,50.8,40.6,23.62,1.25,7.83,32.38,,,,146.0,Moderate
Bhopal,2019-10-11 10:00:00,64.5,181.0,2.5,10.97,7.88,20.62,0.62,7.15,92.05,,,,147.0,Moderate
Bhopal,2019-10-11 11:00:00,39.25,94.5,2.2,8.23,6.15,16.5,0.7,7.15,110.83,,,,147.0,Moderate
Bhopal,2019-10-11 12:00:00,38.0,116.0,1.57,7.38,5.17,14.32,0.71,12.18,117.58,,,,147.0,Moderate
Bhopal,2019-10-11 13:00:00,31.5,114.0,2.07,9.95,6.98,12.4,0.46,8.98,108.88,,,,147.0,Moderate
Bhopal,2019-10-11 14:00:00,29.0,86.5,2.02,4.95,4.28,12.78,0.16,7.8,117.32,,,,147.0,Moderate
Bhopal,2019-10-11 15:00:00,26.25,79.75,1.73,6.3,4.75,11.95,0.14,8.18,117.35,,,,147.0,Moderate
Bhopal,2019-10-11 16:00:00,27.5,91.0,1.85,6.05,4.72,11.4,0.14,8.12,115.55,,,,147.0,Moderate
Bhopal,2019-10-11 17:00:00,30.0,101.75,2.03,14.0,9.07,11.32,0.37,8.72,100.97,,,,148.0,Moderate
Bhopal,2019-10-11 18:00:00,34.5,138.75,4.45,32.8,21.05,11.7,0.8,8.12,81.97,,,,149.0,Moderate
Bhopal,2019-10-11 19:00:00,37.0,131.25,3.95,39.35,24.12,11.62,0.81,7.35,72.0,,,,149.0,Moderate
Bhopal,2019-10-11 20:00:00,31.5,68.75,3.6,56.17,32.8,10.78,0.99,11.78,58.72,,,,146.0,Moderate
Bhopal,2019-10-11 21:00:00,36.0,91.0,4.72,72.7,42.5,12.2,1.34,8.88,31.3,,,,143.0,Moderate
Bhopal,2019-10-11 22:00:00,45.75,139.5,18.23,85.17,60.15,13.32,1.87,7.78,21.73,,,,141.0,Moderate
Bhopal,2019-10-11 23:00:00,49.25,167.0,26.6,96.53,72.97,14.18,2.49,10.25,9.43,,,,137.0,Moderate
Bhopal,2019-10-12 00:00:00,54.25,196.25,22.5,86.12,64.1,13.82,2.35,11.5,9.7,,,,134.0,Moderate
Bhopal,2019-10-12 01:00:00,56.75,200.75,7.72,71.47,44.32,17.12,1.35,10.4,22.3,,,,129.0,Moderate
Bhopal,2019-10-12 02:00:00,50.25,150.5,2.05,44.2,25.18,17.77,0.82,9.73,47.55,,,,126.0,Moderate
Bhopal,2019-10-12 03:00:00,45.5,100.75,1.88,34.0,19.6,18.73,0.78,8.47,45.6,,,,124.0,Moderate
Bhopal,2019-10-12 04:00:00,53.75,101.75,2.0,30.1,17.62,19.27,0.69,7.92,37.08,,,,123.0,Moderate
Bhopal,2019-10-12 05:00:00,44.25,98.75,1.93,20.83,12.65,19.35,0.51,7.4,45.6,,,,121.0,Moderate
Bhopal,2019-10-12 06:00:00,35.0,74.0,2.07,17.92,11.2,18.95,0.46,8.43,50.7,,,,118.0,Moderate
Bhopal,2019-10-12 07:00:00,34.75,99.0,9.97,40.77,29.78,17.73,0.77,7.85,10.48,,,,117.0,Moderate
Bhopal,2019-10-12 08:00:00,49.0,154.25,30.03,57.33,54.9,24.8,1.33,8.12,12.82,,,,117.0,Moderate
Bhopal,2019-10-12 09:00:00,64.5,219.0,8.5,53.05,35.1,19.57,1.01,9.2,62.38,,,,117.0,Moderate
Bhopal,2019-10-12 10:00:00,52.75,134.0,3.92,28.92,18.57,17.57,0.67,18.75,123.72,,,,135.0,Moderate
Bhopal,2019-10-12 11:00:00,37.25,108.5,3.52,26.85,17.1,10.12,0.56,22.05,129.2,,,,143.0,Moderate
Bhopal,2019-10-12 12:00:00,28.75,91.0,4.3,25.9,17.25,6.55,0.56,16.33,122.65,,,,143.0,Moderate
Bhopal,2019-10-12 13:00:00,24.5,75.0,3.02,16.57,11.25,7.22,0.38,12.1,137.9,,,,156.0,Moderate
Bhopal,2019-10-12 14:00:00,15.75,68.5,3.68,23.03,15.22,7.22,0.47,10.93,133.57,,,,156.0,Moderate
Bhopal,2019-10-12 15:00:00,21.0,84.5,3.65,18.2,12.65,7.35,0.33,9.5,137.15,,,,156.0,Moderate
Bhopal,2019-10-12 16:00:00,20.5,88.75,3.85,28.3,18.18,9.07,0.55,8.45,127.7,,,,156.0,Moderate
Bhopal,2019-10-12 17:00:00,20.25,103.75,3.98,34.6,21.65,9.1,0.63,9.35,122.25,,,,156.0,Moderate
Bhopal,2019-10-12 18:00:00,27.5,102.25,4.9,79.75,46.4,10.1,1.38,8.47,70.4,,,,156.0,Moderate
Bhopal,2019-10-12 19:00:00,50.75,192.75,29.12,122.9,89.05,12.6,2.7,6.1,14.22,,,,156.0,Moderate
Bhopal,2019-10-12 20:00:00,88.0,422.5,55.35,122.78,110.3,14.4,3.23,7.0,5.5,,,,156.0,Moderate
Bhopal,2019-10-12 21:00:00,94.75,462.5,91.75,123.35,140.18,21.5,3.96,7.83,3.25,,,,155.0,Moderate
Bhopal,2019-10-12 22:00:00,115.75,497.25,68.33,125.4,122.25,21.1,3.72,7.33,3.0,,,,155.0,Moderate
Bhopal,2019-10-12 23:00:00,88.5,379.5,59.22,120.47,112.25,25.82,3.78,7.55,2.97,,,,150.0,Moderate
Bhopal,2019-10-13 00:00:00,82.0,362.5,33.35,112.6,87.05,29.15,3.08,6.9,3.85,,,,155.0,Moderate
Bhopal,2019-10-13 01:00:00,83.75,401.5,13.6,97.65,62.97,29.45,2.08,8.53,6.92,,,,160.0,Moderate
Bhopal,2019-10-13 02:00:00,75.0,357.25,6.15,81.07,48.12,29.15,1.53,8.93,16.83,,,,166.0,Moderate
Bhopal,2019-10-13 03:00:00,57.5,238.0,3.58,60.1,34.85,27.95,1.18,7.7,35.62,,,,170.0,Moderate
Bhopal,2019-10-13 04:00:00,45.75,143.25,2.5,34.5,20.38,26.88,0.83,7.55,51.48,,,,171.0,Moderate
Bhopal,2019-10-13 05:00:00,34.5,95.25,2.6,26.5,16.23,23.93,0.55,7.42,61.35,,,,171.0,Moderate
Bhopal,2019-10-13 06:00:00,38.0,73.5,2.45,26.32,16.0,19.73,0.52,7.83,60.73,,,,171.0,Moderate
Bhopal,2019-10-13 07:00:00,34.0,71.5,2.4,31.48,18.7,17.5,0.56,8.1,64.05,,,,170.0,Moderate
Bhopal,2019-10-13 08:00:00,38.75,110.5,39.53,81.7,75.6,18.65,0.91,7.85,28.8,,,,169.0,Moderate
Bhopal,2019-10-13 09:00:00,59.5,188.0,12.28,67.85,46.08,16.75,0.86,10.93,63.5,,,,168.0,Moderate
Bhopal,2019-10-13 10:00:00,48.5,156.0,4.83,30.57,20.2,17.4,0.65,11.8,120.92,,,,169.0,Moderate
Bhopal,2019-10-13 11:00:00,33.5,107.0,2.42,17.4,11.2,12.4,0.5,8.98,142.45,,,,169.0,Moderate
Bhopal,2019-10-13 12:00:00,22.75,103.0,4.1,24.23,16.25,11.55,0.61,9.62,135.53,,,,169.0,Moderate
Bhopal,2019-10-13 13:00:00,29.75,118.5,3.03,17.6,11.82,11.75,0.58,9.03,139.3,,,,170.0,Moderate
Bhopal,2019-10-13 14:00:00,27.0,90.5,2.75,16.55,11.0,11.9,0.61,8.3,141.65,,,,171.0,Moderate
Bhopal,2019-10-13 15:00:00,30.25,88.75,3.32,24.18,15.58,10.85,0.72,8.07,128.32,,,,171.0,Moderate
Bhopal,2019-10-13 16:00:00,30.25,101.75,3.22,23.2,14.93,11.75,0.72,7.6,126.7,,,,171.0,Moderate
Bhopal,2019-10-13 17:00:00,29.25,89.75,3.22,35.38,21.48,11.07,0.83,8.4,115.53,,,,171.0,Moderate
Bhopal,2019-10-13 18:00:00,35.5,100.25,4.6,75.43,43.85,13.62,1.43,8.45,62.42,,,,171.0,Moderate
Bhopal,2019-10-13 19:00:00,49.25,154.5,31.88,127.45,93.73,13.3,2.79,9.95,6.55,,,,170.0,Moderate
Bhopal,2019-10-13 20:00:00,80.25,276.25,162.93,153.22,213.98,16.52,4.5,18.27,2.3,,,,166.0,Moderate
Bhopal,2019-10-13 21:00:00,114.0,383.5,119.22,122.33,162.07,25.23,3.65,15.1,5.58,,,,164.0,Moderate
Bhopal,2019-10-13 22:00:00,116.75,447.75,178.6,107.25,202.3,30.1,,13.8,2.52,,,,162.0,Moderate
Bhopal,2019-10-13 23:00:00,145.0,533.5,99.92,92.28,130.3,30.28,4.07,13.72,3.3,,,,166.0,Moderate
Bhopal,2019-10-14 00:00:00,113.5,374.0,48.0,94.08,89.08,27.53,4.17,11.8,5.15,,,,167.0,Moderate
Bhopal,2019-10-14 01:00:00,77.5,248.5,14.3,71.88,49.83,27.07,1.85,8.18,19.68,,,,163.0,Moderate
Bhopal,2019-10-14 02:00:00,58.75,218.75,2.75,35.5,21.12,23.65,0.41,6.58,56.4,,,,159.0,Moderate
Bhopal,2019-10-14 03:00:00,46.0,164.0,4.47,43.45,26.72,21.85,0.38,7.33,46.02,,,,157.0,Moderate
Bhopal,2019-10-14 04:00:00,54.0,178.5,3.57,23.27,15.28,21.23,0.25,8.08,69.42,,,,158.0,Moderate
Bhopal,2019-10-14 05:00:00,47.0,109.25,2.15,17.55,11.05,20.07,0.16,7.55,89.53,,,,158.0,Moderate
Bhopal,2019-10-14 06:00:00,34.75,90.5,1.83,22.05,13.23,18.75,0.21,7.45,81.9,,,,158.0,Moderate
Bhopal,2019-10-14 07:00:00,38.0,99.75,1.98,23.95,14.38,18.8,0.41,7.6,90.3,,,,159.0,Moderate
Bhopal,2019-10-14 08:00:00,52.25,172.75,3.02,29.23,18.02,18.05,0.57,9.2,81.08,,,,161.0,Moderate
Bhopal,2019-10-14 09:00:00,53.0,174.5,3.0,22.7,14.5,18.12,0.4,10.57,105.58,,,,161.0,Moderate
Bhopal,2019-10-14 10:00:00,34.75,125.5,2.25,11.62,8.03,14.93,0.26,12.95,129.25,,,,160.0,Moderate
Bhopal,2019-10-14 11:00:00,31.25,98.5,2.95,16.45,11.17,13.55,0.35,13.52,127.62,,,,160.0,Moderate
Bhopal,2019-10-14 12:00:00,24.0,121.75,4.42,19.35,13.92,12.07,0.35,16.67,129.17,,,,160.0,Moderate
Bhopal,2019-10-14 13:00:00,27.0,123.5,3.88,17.43,12.4,10.68,0.44,14.07,128.25,,,,160.0,Moderate
Bhopal,2019-10-14 14:00:00,27.75,121.0,3.45,15.48,11.0,11.32,0.58,12.38,134.65,,,,161.0,Moderate
Bhopal,2019-10-14 15:00:00,28.75,113.5,3.88,19.77,13.68,10.07,0.62,12.05,133.88,,,,162.0,Moderate
Bhopal,2019-10-14 16:00:00,26.25,105.75,5.08,28.12,19.08,9.0,0.67,11.28,127.67,,,,162.0,Moderate
Bhopal,2019-10-14 17:00:00,31.25,124.25,2.38,21.0,13.1,11.78,0.64,11.7,120.12,,,,163.0,Moderate
Bhopal,2019-10-14 18:00:00,37.25,140.25,1.95,29.27,17.15,13.85,0.91,13.12,96.43,,,,164.0,Moderate
Bhopal,2019-10-14 19:00:00,43.5,177.25,1.68,34.92,19.93,15.12,1.05,11.9,78.17,,,,165.0,Moderate
Bhopal,2019-10-14 20:00:00,43.75,172.75,1.52,39.0,22.03,16.2,1.32,11.43,69.03,,,,162.0,Moderate
Bhopal,2019-10-14 21:00:00,49.25,167.5,2.1,42.05,24.07,16.3,1.49,11.6,63.05,,,,156.0,Moderate
Bhopal,2019-10-14 22:00:00,48.0,198.5,2.72,52.57,30.2,14.73,1.66,12.03,55.85,,,,150.0,Moderate
Bhopal,2019-10-14 23:00:00,42.0,196.0,7.83,74.4,45.92,16.7,2.09,11.8,42.38,,,,141.0,Moderate
Bhopal,2019-10-15 00:00:00,40.25,182.5,2.0,37.08,21.35,15.67,1.22,10.82,70.8,,,,134.0,Moderate
Bhopal,2019-10-15 01:00:00,35.25,153.25,1.78,29.15,16.98,16.88,0.47,9.32,70.3,,,,131.0,Moderate
Bhopal,2019-10-15 02:00:00,38.0,145.25,1.83,18.3,11.23,18.5,0.32,8.72,80.85,,,,129.0,Moderate
Bhopal,2019-10-15 03:00:00,43.75,97.5,1.77,16.38,10.12,20.02,0.31,9.1,77.65,,,,127.0,Moderate
Bhopal,2019-10-15 04:00:00,48.5,99.5,3.0,33.33,20.2,26.8,0.62,8.72,38.08,,,,125.0,Moderate
Bhopal,2019-10-15 05:00:00,59.75,132.25,3.67,28.3,18.0,29.08,0.46,8.43,44.15,,,,126.0,Moderate
Bhopal,2019-10-15 06:00:00,45.5,121.5,3.4,37.23,22.55,25.38,0.6,8.7,27.92,,,,127.0,Moderate
Bhopal,2019-10-15 07:00:00,58.25,145.0,4.2,39.83,24.58,28.18,0.9,8.43,20.23,,,,128.0,Moderate
Bhopal,2019-10-15 08:00:00,82.0,214.75,25.12,68.78,57.02,30.95,1.27,9.2,17.38,,,,129.0,Moderate
Bhopal,2019-10-15 09:00:00,75.75,280.25,7.33,56.25,35.92,30.88,1.03,9.53,80.0,,,,132.0,Moderate
Bhopal,2019-10-15 10:00:00,59.0,184.75,3.52,25.05,16.2,23.12,0.52,10.27,114.85,,,,134.0,Moderate
Bhopal,2019-10-15 11:00:00,35.75,140.0,3.4,22.45,14.7,18.93,0.52,9.95,127.15,,,,140.0,Moderate
Bhopal,2019-10-15 12:00:00,29.0,130.5,3.27,17.9,12.2,16.02,0.31,7.62,138.3,,,,156.0,Moderate
Bhopal,2019-10-15 13:00:00,29.25,99.5,4.0,25.83,16.98,14.45,0.39,8.8,131.75,,,,156.0,Moderate
Bhopal,2019-10-15 14:00:00,28.75,117.0,4.4,27.0,17.95,13.1,0.3,11.35,129.3,,,,156.0,Moderate
Bhopal,2019-10-15 15:00:00,25.5,109.25,3.42,25.42,16.35,11.1,0.28,10.4,131.78,,,,156.0,Moderate
Bhopal,2019-10-15 16:00:00,27.5,104.0,4.15,28.82,18.7,12.48,0.41,9.6,127.08,,,,156.0,Moderate
Bhopal,2019-10-15 17:00:00,29.25,106.75,4.72,50.12,30.5,12.07,0.65,10.12,105.8,,,,156.0,Moderate
Bhopal,2019-10-15 18:00:00,32.5,115.25,3.52,61.42,35.55,12.6,0.78,9.55,81.0,,,,156.0,Moderate
Bhopal,2019-10-15 19:00:00,46.75,135.75,7.78,101.73,60.45,13.68,1.89,11.77,38.2,,,,156.0,Moderate
Bhopal,2019-10-15 20:00:00,77.75,241.75,74.58,135.42,132.68,17.9,3.65,15.12,6.0,,,,147.0,Moderate
Bhopal,2019-10-15 21:00:00,101.0,349.75,34.17,102.68,82.4,23.85,2.49,13.4,12.95,,,,147.0,Moderate
Bhopal,2019-10-15 22:00:00,69.75,240.25,15.88,71.35,50.83,23.27,1.75,11.38,30.3,,,,147.0,Moderate
Bhopal,2019-10-15 23:00:00,59.0,207.5,12.68,78.25,51.92,22.68,1.88,11.2,25.35,,,,140.0,Moderate
Bhopal,2019-10-16 00:00:00,63.0,246.25,7.93,61.6,39.2,25.07,1.4,10.45,40.53,,,,142.0,Moderate
Bhopal,2019-10-16 01:00:00,56.25,283.75,3.7,48.78,28.93,23.48,0.49,10.1,59.03,,,,146.0,Moderate
Bhopal,2019-10-16 02:00:00,51.5,184.0,2.5,31.18,18.62,22.18,0.31,9.9,74.0,,,,147.0,Moderate
Bhopal,2019-10-16 03:00:00,47.0,149.25,2.33,22.15,13.65,22.53,0.26,10.12,76.9,,,,148.0,Moderate
Bhopal,2019-10-16 04:00:00,49.5,148.75,2.25,22.65,13.9,22.8,0.26,9.67,73.45,,,,150.0,Moderate
Bhopal,2019-10-16 05:00:00,46.75,137.75,1.8,18.9,11.5,22.3,0.24,9.85,74.73,,,,150.0,Moderate
Bhopal,2019-10-16 06:00:00,43.25,137.5,2.05,19.3,11.93,22.35,0.29,9.35,69.17,,,,150.0,Moderate
Bhopal,2019-10-16 07:00:00,46.25,138.0,2.52,25.65,15.73,22.6,0.45,9.32,57.83,,,,150.0,Moderate
Bhopal,2019-10-16 08:00:00,56.5,205.5,6.3,48.58,30.95,22.28,0.85,10.23,43.42,,,,150.0,Moderate
Bhopal,2019-10-16 09:00:00,64.0,228.5,4.88,30.15,19.98,26.8,0.66,12.4,90.08,,,,148.0,Moderate
Bhopal,2019-10-16 10:00:00,53.5,145.75,4.0,25.05,16.57,23.7,0.63,14.88,106.35,,,,147.0,Moderate
Bhopal,2019-10-16 11:00:00,46.75,134.0,3.85,23.95,15.83,21.27,0.61,12.57,111.5,,,,147.0,Moderate
Bhopal,2019-10-16 12:00:00,38.0,120.75,3.45,19.02,12.93,16.48,0.3,13.0,120.95,,,,147.0,Moderate
Bhopal,2019-10-16 13:00:00,32.25,96.25,3.5,19.6,13.27,14.6,0.26,11.3,118.25,,,,147.0,Moderate
Bhopal,2019-10-16 14:00:00,31.25,87.0,3.92,21.1,14.43,12.3,0.28,8.73,111.08,,,,146.0,Moderate
Bhopal,2019-10-16 15:00:00,24.25,85.25,3.73,23.1,15.33,11.85,0.28,8.15,111.32,,,,145.0,Moderate
Bhopal,2019-10-16 16:00:00,23.0,88.0,3.73,23.62,15.62,12.9,0.32,8.93,116.35,,,,145.0,Moderate
Bhopal,2019-10-16 17:00:00,35.5,86.25,3.15,38.77,23.18,10.48,0.44,8.2,106.0,,,,144.0,Moderate
Bhopal,2019-10-16 18:00:00,38.0,94.0,2.75,59.92,34.08,10.22,0.74,8.15,85.05,,,,144.0,Moderate
Bhopal,2019-10-16 19:00:00,52.75,154.25,73.95,112.2,119.8,13.82,2.31,9.88,14.95,,,,144.0,Moderate
Bhopal,2019-10-16 20:00:00,92.75,341.25,114.32,113.72,153.45,18.6,3.38,12.65,1.15,,,,147.0,Moderate
Bhopal,2019-10-16 21:00:00,105.25,457.25,88.6,105.38,128.07,20.38,2.92,13.97,1.32,,,,150.0,Moderate
Bhopal,2019-10-16 22:00:00,96.25,390.25,84.88,106.12,125.42,23.65,3.18,13.8,2.92,,,,154.0,Moderate
Bhopal,2019-10-16 23:00:00,93.5,311.25,65.18,93.4,102.7,32.12,3.75,12.5,1.35,,,,157.0,Moderate
Bhopal,2019-10-17 00:00:00,111.0,377.75,23.62,85.6,64.75,35.38,2.84,11.05,8.6,,,,161.0,Moderate
Bhopal,2019-10-17 01:00:00,81.25,335.5,7.1,62.27,38.92,32.42,0.97,10.52,32.65,,,,162.0,Moderate
Bhopal,2019-10-17 02:00:00,61.5,247.25,2.38,21.38,13.32,27.7,0.26,9.03,83.4,,,,164.0,Moderate
Bhopal,2019-10-17 03:00:00,52.5,110.0,1.8,13.62,8.67,23.98,0.14,8.47,91.12,,,,163.0,Moderate
Bhopal,2019-10-17 04:00:00,48.5,101.5,1.75,14.07,8.88,21.9,0.17,11.47,87.05,,,,161.0,Moderate
Bhopal,2019-10-17 05:00:00,51.5,100.0,1.55,13.68,8.57,19.95,0.16,13.7,94.12,,,,160.0,Moderate
Bhopal,2019-10-17 06:00:00,56.75,99.75,1.85,19.93,12.1,19.38,0.32,12.97,70.53,,,,159.0,Moderate
Bhopal,2019-10-17 07:00:00,57.75,122.0,1.68,24.52,14.45,20.3,0.38,12.77,75.43,,,,159.0,Moderate
Bhopal,2019-10-17 08:00:00,56.25,115.75,2.83,28.15,17.3,21.32,0.45,17.2,77.9,,,,156.0,Moderate
Bhopal,2019-10-17 09:00:00,61.5,137.25,4.4,37.2,23.38,19.62,0.52,19.3,83.15,,,,154.0,Moderate
Bhopal,2019-10-17 10:00:00,57.25,147.25,4.05,27.98,18.18,18.28,0.44,13.18,105.55,,,,154.0,Moderate
Bhopal,2019-10-17 11:00:00,55.0,136.0,3.52,20.95,14.05,17.45,0.34,11.12,119.33,,,,154.0,Moderate
Bhopal,2019-10-17 12:00:00,44.5,118.5,3.62,18.2,12.62,16.82,0.34,11.0,125.2,,,,154.0,Moderate
Bhopal,2019-10-17 13:00:00,39.25,95.0,3.92,23.0,15.43,12.5,0.37,10.7,111.28,,,,154.0,Moderate
Bhopal,2019-10-17 14:00:00,33.5,93.0,3.53,19.18,13.03,11.15,0.29,9.47,107.18,,,,154.0,Moderate
Bhopal,2019-10-17 15:00:00,25.75,71.0,3.78,22.3,14.93,11.78,0.31,9.97,103.95,,,,154.0,Moderate
Bhopal,2019-10-17 16:00:00,33.5,73.5,3.4,20.5,13.68,11.7,0.24,10.28,102.78,,,,153.0,Moderate
Bhopal,2019-10-17 17:00:00,31.5,65.25,3.05,25.05,15.83,11.52,0.37,10.1,100.2,,,,153.0,Moderate
Bhopal,2019-10-17 18:00:00,39.0,93.75,4.72,64.3,38.05,12.93,0.86,9.43,53.2,,,,153.0,Moderate
Bhopal,2019-10-17 19:00:00,64.75,163.0,29.43,105.38,80.0,16.02,2.02,8.2,11.5,,,,153.0,Moderate
Bhopal,2019-10-17 20:00:00,74.0,231.0,163.75,106.22,189.65,16.5,3.7,10.38,1.17,,,,150.0,Moderate
Bhopal,2019-10-17 21:00:00,112.0,384.0,155.43,100.47,179.83,19.2,4.05,11.68,1.27,,,,148.0,Moderate
Bhopal,2019-10-17 22:00:00,105.75,324.0,78.65,91.65,112.7,21.6,3.27,10.85,1.2,,,,146.0,Moderate
Bhopal,2019-10-17 23:00:00,99.5,291.0,94.55,92.03,125.83,19.82,3.82,12.18,1.27,,,,145.0,Moderate
Bhopal,2019-10-18 00:00:00,105.75,321.5,50.12,89.85,88.57,26.22,3.01,10.68,1.32,,,,144.0,Moderate
Bhopal,2019-10-18 01:00:00,89.5,287.5,24.93,82.2,63.98,26.77,1.83,7.7,4.5,,,,142.0,Moderate
Bhopal,2019-10-18 02:00:00,85.0,248.25,26.65,77.95,63.12,29.7,2.36,8.35,1.05,,,,142.0,Moderate
Bhopal,2019-10-18 03:00:00,96.0,258.25,8.62,67.03,42.62,36.75,1.34,4.75,5.17,,,,147.0,Moderate
Bhopal,2019-10-18 04:00:00,73.25,166.5,5.1,59.6,35.85,36.52,0.9,6.25,8.07,,,,148.0,Moderate
Bhopal,2019-10-18 05:00:00,66.25,147.5,3.45,30.05,18.8,34.97,0.45,9.82,50.25,,,,150.0,Moderate
Bhopal,2019-10-18 06:00:00,60.5,113.5,2.65,32.18,19.28,28.7,0.53,7.35,33.97,,,,150.0,Moderate
Bhopal,2019-10-18 07:00:00,61.5,129.0,3.7,37.7,23.07,29.02,0.71,6.2,30.88,,,,150.0,Moderate
Bhopal,2019-10-18 08:00:00,68.75,182.0,4.62,29.67,19.55,29.73,0.7,6.25,63.85,,,,152.0,Moderate
Bhopal,2019-10-18 09:00:00,67.75,181.0,4.68,35.22,22.53,24.73,0.76,15.03,79.92,,,,153.0,Moderate
Bhopal,2019-10-18 10:00:00,64.5,142.25,4.0,28.65,18.53,22.1,0.65,21.32,107.1,,,,153.0,Moderate
Bhopal,2019-10-18 11:00:00,56.75,128.75,3.28,19.75,13.15,19.1,0.83,11.65,120.12,,,,153.0,Moderate
Bhopal,2019-10-18 12:00:00,54.5,108.0,2.65,14.62,9.9,15.75,0.72,8.93,129.85,,,,153.0,Moderate
Bhopal,2019-10-18 13:00:00,48.25,93.5,2.62,16.15,10.75,13.03,0.74,7.85,133.35,,,,153.0,Moderate
Bhopal,2019-10-18 14:00:00,43.5,96.25,2.5,19.32,12.32,12.3,0.81,8.62,146.97,,,,169.0,Moderate
Bhopal,2019-10-18 15:00:00,44.75,101.5,2.5,18.27,11.73,12.57,0.71,8.18,151.15,,,,175.0,Moderate
Bhopal,2019-10-18 16:00:00,44.0,108.0,2.83,28.43,17.4,10.35,0.89,7.67,135.9,,,,175.0,Moderate
Bhopal,2019-10-18 17:00:00,44.0,117.0,4.7,39.8,25.02,12.85,1.07,7.97,109.22,,,,175.0,Moderate
Bhopal,2019-10-18 18:00:00,46.5,120.75,3.05,49.2,28.68,12.15,1.3,7.6,87.9,,,,175.0,Moderate
Bhopal,2019-10-18 19:00:00,56.5,121.25,4.8,76.53,44.62,13.85,2.09,6.5,53.23,,,,175.0,Moderate
Bhopal,2019-10-18 20:00:00,69.0,178.0,20.2,92.47,65.65,16.23,2.62,6.42,33.8,,,,175.0,Moderate
Bhopal,2019-10-18 21:00:00,95.0,234.5,75.42,120.8,125.6,19.8,3.77,7.72,1.72,,,,175.0,Moderate
Bhopal,2019-10-18 22:00:00,122.75,326.75,62.4,129.12,119.42,22.0,4.05,8.0,3.22,,,,175.0,Moderate
Bhopal,2019-10-18 23:00:00,107.25,321.25,36.65,107.9,87.18,28.28,3.21,7.8,10.6,,,,153.0,Moderate
Bhopal,2019-10-19 00:00:00,98.5,321.5,3.52,37.5,22.82,29.0,1.29,5.42,73.82,,,,151.0,Moderate
Bhopal,2019-10-19 01:00:00,70.75,212.5,1.88,18.12,11.18,25.42,0.56,12.03,107.08,,,,149.0,Moderate
Bhopal,2019-10-19 02:00:00,73.5,155.5,1.85,18.75,11.47,22.38,0.57,15.18,96.22,,,,146.0,Moderate
Bhopal,2019-10-19 03:00:00,74.5,138.5,1.73,17.12,10.52,21.52,0.58,12.38,88.88,,,,143.0,Moderate
Bhopal,2019-10-19 04:00:00,73.0,129.75,1.92,19.85,12.12,21.25,0.58,9.8,72.92,,,,142.0,Moderate
Bhopal,2019-10-19 05:00:00,74.75,134.75,1.7,20.9,12.53,21.38,0.58,9.4,68.8,,,,142.0,Moderate
Bhopal,2019-10-19 06:00:00,79.0,131.75,3.0,15.65,10.75,21.8,0.57,10.82,67.97,,,,142.0,Moderate
Bhopal,2019-10-19 07:00:00,78.75,131.5,2.25,21.12,13.05,22.6,0.77,9.38,56.9,,,,142.0,Moderate
Bhopal,2019-10-19 08:00:00,88.5,156.25,2.77,26.9,16.55,22.83,0.85,8.62,50.2,,,,141.0,Moderate
Bhopal,2019-10-19 09:00:00,95.25,179.5,5.08,42.3,26.62,21.42,1.04,12.18,40.1,,,,141.0,Moderate
Bhopal,2019-10-19 10:00:00,100.0,200.5,5.03,35.38,22.93,23.55,1.03,15.5,52.42,,,,143.0,Moderate
Bhopal,2019-10-19 11:00:00,91.5,192.0,4.9,29.88,19.88,21.62,1.0,13.2,69.72,,,,146.0,Moderate
Bhopal,2019-10-19 12:00:00,76.5,166.0,2.83,17.3,11.52,18.7,0.68,17.12,83.92,,,,149.0,Moderate
Bhopal,2019-10-19 13:00:00,51.75,122.0,2.7,14.42,9.88,17.2,0.72,18.45,76.12,,,,150.0,Moderate
Bhopal,2019-10-19 14:00:00,43.0,109.0,2.25,13.8,9.18,15.45,0.68,19.1,80.65,,,,150.0,Moderate
Bhopal,2019-10-19 15:00:00,38.75,89.0,2.22,14.38,9.43,14.75,0.71,17.93,76.75,,,,149.0,Moderate
Bhopal,2019-10-19 16:00:00,43.75,95.75,3.83,28.95,18.55,12.68,1.02,16.6,63.9,,,,149.0,Moderate
Bhopal,2019-10-19 17:00:00,44.25,106.75,3.5,24.93,16.1,13.93,0.92,18.05,62.98,,,,149.0,Moderate
Bhopal,2019-10-19 18:00:00,49.75,112.25,3.0,24.62,15.55,14.97,1.05,13.28,46.2,,,,149.0,Moderate
Bhopal,2019-10-19 19:00:00,56.25,133.75,9.12,49.7,33.85,15.57,1.51,11.88,16.5,,,,149.0,Moderate
Bhopal,2019-10-19 20:00:00,68.0,150.75,10.88,60.98,41.28,17.62,1.93,11.9,6.92,,,,149.0,Moderate
Bhopal,2019-10-19 21:00:00,76.0,172.5,6.35,49.05,31.2,20.0,1.69,13.88,14.95,,,,147.0,Moderate
Bhopal,2019-10-19 22:00:00,74.25,157.5,5.9,57.88,35.58,19.85,1.93,15.12,12.62,,,,140.0,Moderate
Bhopal,2019-10-19 23:00:00,69.0,149.0,3.45,41.6,24.92,20.88,1.59,14.62,32.05,,,,135.0,Moderate
