City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Aizawl,2020-04-03 18:00:00,30.25,46.0,2.9,0.5,4.23,32.36,0.31,9.45,14.04,0.1,0.62,,53.0,Satisfactory
Aizawl,2020-04-03 19:00:00,23.33,36.95,2.89,0.42,4.06,26.12,0.27,9.05,11.03,0.08,0.42,,52.0,Satisfactory
Aizawl,2020-04-03 20:00:00,27.22,35.0,2.8,0.34,3.87,22.81,0.28,8.59,10.38,0.07,0.46,,52.0,Satisfactory
Aizawl,2020-04-03 21:00:00,26.0,35.0,2.99,0.36,4.17,19.96,0.27,8.29,13.53,0.08,0.47,,52.0,Satisfactory
Aizawl,2020-04-03 22:00:00,18.0,27.0,2.83,0.18,3.74,16.31,0.24,7.8,13.37,0.07,0.41,,52.0,Satisfactory
Aizawl,2020-04-03 23:00:00,20.42,26.25,2.9,0.17,3.77,15.5,0.23,7.62,16.96,0.06,0.36,,51.0,Satisfactory
Aizawl,2020-04-04 00:00:00,17.0,28.0,2.82,0.1,3.54,14.71,0.22,7.52,14.63,0.05,0.32,,48.0,Good
Aizawl,2020-04-04 01:00:00,15.11,16.05,2.9,0.06,3.23,15.18,0.22,7.45,9.69,0.05,0.32,,47.0,Good
Aizawl,2020-04-04 02:00:00,17.5,20.42,2.91,0.07,3.3,15.5,0.23,7.43,10.47,0.05,0.35,,47.0,Good
Aizawl,2020-04-04 03:00:00,15.55,22.0,2.79,0.06,3.23,15.47,0.23,7.45,11.55,0.05,0.35,,47.0,Good
Aizawl,2020-04-04 04:00:00,21.0,29.0,2.85,0.15,3.34,15.31,0.23,7.62,10.91,0.05,0.34,,46.0,Good
Aizawl,2020-04-04 05:00:00,22.36,27.0,2.89,0.07,3.39,14.7,0.23,7.61,9.33,0.04,0.33,,46.0,Good
Aizawl,2020-04-04 06:00:00,22.36,33.0,2.94,0.1,3.45,14.99,0.24,7.67,8.7,0.05,0.34,,45.0,Good
Aizawl,2020-04-04 07:00:00,24.3,37.0,2.9,0.05,3.42,15.43,0.24,7.59,8.23,0.05,0.35,,44.0,Good
Aizawl,2020-04-04 08:00:00,25.41,38.0,3.01,0.07,3.67,17.15,0.26,7.6,7.13,0.06,0.38,,42.0,Good
Aizawl,2020-04-04 09:00:00,28.0,44.0,3.12,0.07,3.89,19.48,0.28,7.64,7.63,0.07,0.45,,42.0,Good
Aizawl,2020-04-04 10:00:00,28.2,,3.04,0.08,3.65,20.57,0.29,7.42,7.88,0.08,0.5,,41.0,Good
Aizawl,2020-04-04 11:00:00,22.0,,3.01,0.13,3.77,24.13,0.29,7.56,9.7,0.08,0.52,,40.0,Good
Aizawl,2020-04-04 12:00:00,24.0,,2.95,0.14,3.73,27.05,0.28,7.58,10.86,0.08,0.49,,40.0,Good
Aizawl,2020-04-04 13:00:00,21.0,,3.0,0.45,4.3,28.1,0.29,7.84,11.98,0.09,0.56,,39.0,Good
Aizawl,2020-04-04 14:00:00,29.0,,3.07,0.54,4.51,28.44,0.28,8.18,17.36,0.15,0.55,,39.0,Good
Aizawl,2020-04-04 15:00:00,20.34,,3.06,1.82,5.71,28.45,0.23,9.04,34.95,0.1,0.32,,39.0,Good
Aizawl,2020-04-04 16:00:00,44.72,191.0,2.92,1.25,5.02,21.66,0.21,9.9,41.12,0.05,0.18,,41.0,Good
Aizawl,2020-04-04 17:00:00,21.1,34.03,3.07,0.35,4.38,26.12,0.24,9.91,7.54,0.05,0.22,,41.0,Good
Aizawl,2020-04-04 18:00:00,34.03,41.0,3.04,0.09,3.74,23.39,0.27,9.25,5.08,0.1,0.38,,41.0,Good
Aizawl,2020-04-04 19:00:00,22.66,47.0,3.05,0.1,3.69,24.37,0.29,8.93,4.63,0.12,0.51,,41.0,Good
Aizawl,2020-04-04 20:00:00,27.32,31.11,2.98,0.09,3.58,28.16,0.3,8.77,4.54,0.12,0.58,,41.0,Good
Aizawl,2020-04-04 21:00:00,24.7,53.47,3.03,0.14,3.73,28.61,0.3,8.72,5.66,0.12,0.6,,41.0,Good
Aizawl,2020-04-04 22:00:00,23.45,25.0,2.96,0.05,3.32,25.22,0.3,8.81,3.7,0.09,0.5,,41.0,Good
Aizawl,2020-04-04 23:00:00,26.0,38.0,2.95,0.05,3.38,26.31,0.31,8.41,2.97,0.11,0.66,,42.0,Good
Aizawl,2020-04-05 00:00:00,28.2,41.0,3.04,0.1,3.45,24.64,0.32,8.41,2.77,0.11,0.71,,43.0,Good
Aizawl,2020-04-05 01:00:00,28.2,33.0,3.13,0.04,3.65,23.57,0.32,8.38,2.77,0.11,0.75,,44.0,Good
Aizawl,2020-04-05 02:00:00,30.0,38.0,2.95,0.04,3.4,22.66,0.33,8.24,3.16,0.11,0.77,,45.0,Good
Aizawl,2020-04-05 03:00:00,26.0,37.0,3.03,0.04,3.39,20.84,0.33,7.99,2.86,0.11,0.79,,45.0,Good
Aizawl,2020-04-05 04:00:00,27.0,29.0,3.01,0.19,3.57,19.68,0.33,8.06,4.18,0.12,0.8,,45.0,Good
Aizawl,2020-04-05 05:00:00,33.0,36.0,2.85,0.03,3.23,19.91,0.32,8.09,5.21,182.06,182.22,,46.0,Good
Aizawl,2020-04-05 06:00:00,25.28,28.2,2.93,0.02,3.26,18.59,0.31,8.18,3.91,,,,46.0,Good
Aizawl,2020-04-05 07:00:00,25.28,32.0,2.81,0.05,3.22,18.23,0.3,7.86,4.38,,,,45.0,Good
Aizawl,2020-04-05 08:00:00,29.0,34.0,2.99,0.05,3.44,19.76,0.31,7.95,3.87,36.47,36.84,,45.0,Good
Aizawl,2020-04-05 09:00:00,27.0,39.0,3.0,0.07,3.52,22.77,0.31,7.92,4.08,0.11,0.65,,45.0,Good
Aizawl,2020-04-05 10:00:00,25.0,27.3,3.02,0.05,3.67,22.77,0.31,8.22,5.16,0.1,0.63,,45.0,Good
Aizawl,2020-04-05 11:00:00,21.39,29.0,2.95,0.09,3.48,24.03,0.3,8.39,6.1,0.1,0.59,,45.0,Good
Aizawl,2020-04-05 12:00:00,23.0,25.0,3.02,0.18,3.42,24.98,0.29,8.71,7.23,0.1,0.57,,45.0,Good
Aizawl,2020-04-05 13:00:00,20.0,28.0,2.94,0.14,3.65,29.52,0.28,9.26,8.76,0.09,0.53,,45.0,Good
Aizawl,2020-04-05 14:00:00,20.42,30.0,2.89,0.11,3.54,28.73,0.28,9.79,10.29,0.09,0.5,,44.0,Good
Aizawl,2020-04-05 15:00:00,24.0,32.0,2.9,0.07,3.56,31.5,0.28,10.14,9.23,0.09,0.47,,44.0,Good
Aizawl,2020-04-05 16:00:00,17.25,34.0,2.87,0.07,3.58,34.66,0.28,10.5,8.28,0.1,0.5,,42.0,Good
Aizawl,2020-04-05 17:00:00,25.64,37.91,2.98,0.11,3.69,34.61,0.29,10.16,7.05,0.1,0.53,,43.0,Good
Aizawl,2020-04-05 18:00:00,32.08,35.0,2.93,0.13,3.72,36.43,0.3,10.1,7.65,0.11,0.57,,42.0,Good
Aizawl,2020-04-05 19:00:00,31.0,36.81,2.98,0.08,3.71,33.84,0.3,9.76,7.21,0.12,0.57,,43.0,Good
Aizawl,2020-04-05 20:00:00,27.12,34.88,2.89,0.05,3.43,29.21,0.31,9.06,5.21,0.11,0.59,,43.0,Good
Aizawl,2020-04-05 21:00:00,33.91,43.59,3.08,0.03,3.54,30.79,0.31,8.93,4.81,0.11,0.64,,44.0,Good
Aizawl,2020-04-05 22:00:00,29.06,30.03,2.9,0.07,3.44,26.17,0.32,8.58,5.83,0.11,0.66,,44.0,Good
Aizawl,2020-04-05 23:00:00,,,2.96,0.11,3.42,26.23,0.32,8.24,8.2,0.11,0.63,,44.0,Good
Aizawl,2020-04-06 00:00:00,24.0,31.0,2.9,,3.26,24.71,0.29,7.98,9.25,0.1,0.55,,44.0,Good
Aizawl,2020-04-06 01:00:00,,,2.84,0.05,3.39,23.26,0.28,7.92,7.6,0.08,0.49,,44.0,Good
Aizawl,2020-04-06 02:00:00,22.5,31.0,3.0,0.06,3.45,22.38,0.28,7.69,7.1,0.08,0.5,,43.0,Good
Aizawl,2020-04-06 03:00:00,23.2,26.23,2.97,0.06,3.38,20.11,0.28,7.82,7.11,0.08,0.49,,43.0,Good
Aizawl,2020-04-06 04:00:00,,,2.91,0.05,3.33,19.21,0.29,7.7,5.34,0.1,0.49,,43.0,Good
Aizawl,2020-04-06 05:00:00,,,3.02,0.06,3.53,19.49,0.29,7.65,7.69,0.1,0.47,,42.0,Good
Aizawl,2020-04-06 06:00:00,39.11,44.0,2.89,0.16,3.5,16.75,0.29,7.81,8.7,0.11,0.45,,43.0,Good
Aizawl,2020-04-06 07:00:00,40.0,44.0,2.96,0.06,3.44,15.72,0.28,7.73,5.94,0.1,0.41,,45.0,Good
Aizawl,2020-04-06 08:00:00,,,2.87,0.07,3.38,16.35,0.29,7.87,4.19,0.1,0.45,,44.0,Good
Aizawl,2020-04-06 09:00:00,36.95,50.0,3.03,0.03,3.56,18.32,0.3,7.8,4.22,0.1,0.49,,45.0,Good
Aizawl,2020-04-06 10:00:00,34.67,39.0,2.97,0.09,3.6,21.74,0.32,8.12,4.93,0.11,0.53,,46.0,Good
Aizawl,2020-04-06 11:00:00,40.0,43.0,3.0,0.12,3.72,26.18,0.32,8.47,9.0,0.11,0.54,,48.0,Good
Aizawl,2020-04-06 12:00:00,31.0,43.0,2.91,0.23,3.87,29.12,0.3,9.11,11.09,0.11,0.46,,48.0,Good
Aizawl,2020-04-06 13:00:00,24.3,52.0,2.91,0.34,4.01,28.78,0.28,9.15,10.31,0.07,0.36,,49.0,Good
Aizawl,2020-04-06 14:00:00,21.39,35.0,3.02,0.26,4.08,29.95,0.27,9.34,11.25,0.1,0.42,,49.0,Good
Aizawl,2020-04-06 15:00:00,20.0,35.84,2.92,0.26,3.9,31.88,0.27,9.32,10.1,0.09,0.43,,49.0,Good
Aizawl,2020-04-06 16:00:00,27.3,39.92,3.02,0.13,3.96,32.36,0.3,9.36,9.07,0.11,0.48,,49.0,Good
Aizawl,2020-04-06 17:00:00,43.75,56.39,3.07,0.29,4.21,32.14,0.35,9.45,8.67,0.14,0.54,,51.0,Satisfactory
Aizawl,2020-04-06 18:00:00,53.0,55.0,2.97,0.4,4.19,31.2,0.38,9.34,7.02,0.17,0.66,,53.0,Satisfactory
Aizawl,2020-04-06 19:00:00,57.0,62.0,2.97,0.26,4.07,30.55,0.39,8.98,5.96,0.2,0.74,,55.0,Satisfactory
Aizawl,2020-04-06 20:00:00,40.83,43.75,3.01,0.1,3.75,31.61,0.39,8.81,7.62,0.19,0.72,,56.0,Satisfactory
Aizawl,2020-04-06 21:00:00,36.95,44.0,2.95,0.1,3.62,31.11,0.36,8.96,9.45,0.18,0.64,,57.0,Satisfactory
Aizawl,2020-04-06 22:00:00,36.0,40.83,2.93,0.15,3.73,25.05,0.34,8.76,10.63,0.15,0.56,,57.0,Satisfactory
Aizawl,2020-04-06 23:00:00,50.55,57.0,2.89,0.12,3.54,24.46,0.35,8.6,8.33,0.17,0.5,,59.0,Satisfactory
Aizawl,2020-04-07 00:00:00,,,2.93,0.04,3.45,23.26,0.37,8.46,7.48,0.17,0.51,,60.0,Satisfactory
Aizawl,2020-04-07 01:00:00,45.7,50.55,2.88,0.1,3.4,21.94,0.36,8.34,8.07,0.17,0.51,,60.0,Satisfactory
Aizawl,2020-04-07 02:00:00,40.96,44.72,2.84,0.14,3.54,19.55,0.34,8.19,10.29,0.16,0.47,,62.0,Satisfactory
Aizawl,2020-04-07 03:00:00,41.63,52.0,2.9,0.06,3.5,18.3,0.33,8.1,9.57,0.15,0.43,,63.0,Satisfactory
Aizawl,2020-04-07 04:00:00,39.0,43.0,2.92,0.09,3.4,17.37,0.32,7.96,9.73,0.15,0.42,,63.0,Satisfactory
Aizawl,2020-04-07 05:00:00,37.0,43.0,2.84,0.07,3.34,17.87,0.31,7.85,8.94,0.13,0.4,,63.0,Satisfactory
Aizawl,2020-04-07 06:00:00,34.08,42.0,2.92,0.04,3.31,17.38,0.3,7.67,10.65,0.13,0.38,,63.0,Satisfactory
Aizawl,2020-04-07 07:00:00,36.74,38.75,2.82,0.07,3.3,16.83,0.29,7.53,9.57,0.12,0.36,,63.0,Satisfactory
Aizawl,2020-04-07 08:00:00,37.75,41.66,2.85,0.13,3.64,17.31,0.28,7.66,14.45,0.12,0.33,,63.0,Satisfactory
Aizawl,2020-04-07 09:00:00,25.78,43.0,2.92,0.21,3.88,17.38,0.26,7.72,16.84,0.1,0.29,,62.0,Satisfactory
Aizawl,2020-04-07 10:00:00,28.2,51.0,2.91,0.29,4.0,17.72,0.26,7.95,17.43,0.11,0.26,,62.0,Satisfactory
Aizawl,2020-04-07 11:00:00,29.22,38.0,3.01,0.36,4.22,18.88,0.27,8.21,12.06,0.11,0.27,,61.0,Satisfactory
Aizawl,2020-04-07 12:00:00,30.88,36.88,2.94,1.23,4.92,21.66,0.26,8.93,42.09,0.11,0.29,,61.0,Satisfactory
Aizawl,2020-04-07 13:00:00,23.52,40.0,2.97,1.23,5.05,21.71,0.23,9.42,39.7,0.06,0.19,,61.0,Satisfactory
Aizawl,2020-04-07 14:00:00,25.28,36.0,3.02,0.23,4.08,22.86,0.24,9.41,12.45,0.08,0.28,,61.0,Satisfactory
Aizawl,2020-04-07 15:00:00,19.0,34.0,2.97,0.25,4.04,25.94,0.26,9.71,9.87,0.08,0.34,,61.0,Satisfactory
Aizawl,2020-04-07 16:00:00,34.0,43.0,2.93,0.54,4.3,29.17,0.3,10.19,9.99,0.1,0.42,,61.0,Satisfactory
Aizawl,2020-04-07 17:00:00,45.53,57.0,3.0,0.56,4.41,30.69,0.34,10.25,11.04,0.14,0.46,,61.0,Satisfactory
Aizawl,2020-04-07 18:00:00,40.0,53.0,2.86,0.48,4.09,30.39,0.34,9.96,13.01,0.15,0.45,,61.0,Satisfactory
Aizawl,2020-04-07 19:00:00,37.61,46.28,2.87,0.4,3.96,31.17,0.33,10.21,11.95,0.14,0.42,,59.0,Satisfactory
Aizawl,2020-04-07 20:00:00,34.03,40.0,2.94,0.26,3.92,29.44,0.31,9.74,9.55,0.12,0.4,,59.0,Satisfactory
Aizawl,2020-04-07 21:00:00,29.0,36.0,2.91,0.14,3.56,29.5,0.31,9.38,6.77,0.11,0.44,,58.0,Satisfactory
Aizawl,2020-04-07 22:00:00,25.28,34.03,3.0,0.17,3.75,24.42,0.29,9.11,9.6,0.11,0.47,,57.0,Satisfactory
Aizawl,2020-04-07 23:00:00,23.11,26.0,2.84,0.11,3.44,24.2,0.27,8.66,10.02,0.08,0.42,,55.0,Satisfactory
Aizawl,2020-04-08 00:00:00,21.0,27.0,2.87,0.12,3.48,23.78,0.26,8.44,10.67,0.07,0.4,,54.0,Satisfactory
Aizawl,2020-04-08 01:00:00,21.72,28.42,2.78,0.2,3.37,22.7,0.24,8.38,11.22,0.07,0.36,,53.0,Satisfactory
Aizawl,2020-04-08 02:00:00,22.0,29.25,2.9,0.1,3.53,21.58,0.23,8.4,11.96,0.07,0.33,,51.0,Satisfactory
Aizawl,2020-04-08 03:00:00,20.42,24.3,2.91,0.07,3.31,20.95,0.22,8.12,11.33,0.06,0.3,,50.0,Good
Aizawl,2020-04-08 04:00:00,20.42,23.0,2.91,0.06,3.35,19.93,0.21,8.26,13.58,0.05,0.28,,49.0,Good
Aizawl,2020-04-08 05:00:00,22.36,34.0,2.86,0.12,3.43,19.7,0.22,8.16,12.76,0.04,0.26,,48.0,Good
Aizawl,2020-04-08 06:00:00,21.0,28.0,3.01,0.06,3.33,16.56,0.21,8.14,11.35,0.04,0.27,,47.0,Good
Aizawl,2020-04-08 07:00:00,23.0,27.0,2.94,0.05,3.41,16.25,0.22,7.88,8.94,0.04,0.28,,46.0,Good
Aizawl,2020-04-08 08:00:00,13.56,22.28,3.04,0.02,3.52,17.53,0.22,8.2,8.45,0.04,0.3,,44.0,Good
Aizawl,2020-04-08 09:00:00,17.5,45.0,2.91,0.08,3.36,20.66,0.22,8.39,8.21,0.05,0.33,,44.0,Good
Aizawl,2020-04-08 10:00:00,15.55,20.42,2.91,0.1,3.61,24.69,0.22,8.75,9.17,0.04,0.34,,43.0,Good
Aizawl,2020-04-08 11:00:00,18.47,27.22,2.96,0.1,3.55,25.45,0.23,9.05,8.44,0.04,0.36,,42.0,Good
Aizawl,2020-04-08 12:00:00,12.64,23.33,3.0,0.17,3.9,28.89,0.24,9.14,7.68,0.05,0.4,,41.0,Good
Aizawl,2020-04-08 13:00:00,23.33,32.08,3.19,0.36,4.44,31.91,0.28,9.4,5.76,0.07,0.47,,41.0,Good
Aizawl,2020-04-08 14:00:00,34.03,36.95,3.15,0.62,4.75,27.62,0.32,9.34,5.87,0.1,0.57,,41.0,Good
Aizawl,2020-04-08 15:00:00,36.95,45.7,3.0,0.66,4.57,27.96,0.34,9.13,7.92,0.12,0.59,,43.0,Good
Aizawl,2020-04-08 16:00:00,37.0,38.0,3.03,0.35,4.27,30.89,0.34,9.52,7.92,0.14,0.57,,43.0,Good
Aizawl,2020-04-08 17:00:00,31.97,39.0,3.03,0.19,4.05,26.23,0.35,9.21,7.33,0.14,0.58,,42.0,Good
Aizawl,2020-04-08 18:00:00,36.84,38.72,3.01,0.28,4.13,27.42,0.35,9.0,10.31,0.14,0.56,,42.0,Good
Aizawl,2020-04-08 19:00:00,34.88,37.78,3.01,0.1,3.73,26.8,0.34,8.9,10.5,0.11,0.53,,41.0,Good
Aizawl,2020-04-08 20:00:00,27.56,31.0,2.96,0.15,3.73,25.61,0.33,8.74,10.92,0.1,0.47,,41.0,Good
Aizawl,2020-04-08 21:00:00,,,2.91,0.16,3.62,24.88,0.32,8.7,10.03,0.09,0.43,,41.0,Good
Aizawl,2020-04-08 22:00:00,35.97,39.86,2.97,0.15,3.73,23.16,0.32,8.74,9.31,0.08,0.43,,41.0,Good
Aizawl,2020-04-08 23:00:00,,,2.92,0.12,3.65,18.42,0.32,8.5,12.5,0.09,0.42,,42.0,Good
Aizawl,2020-04-09 00:00:00,,,2.96,0.07,3.65,18.23,0.32,8.35,11.48,0.09,0.35,,42.0,Good
Aizawl,2020-04-09 01:00:00,34.16,37.78,2.87,0.1,3.5,17.92,0.33,8.44,7.25,0.09,0.38,,43.0,Good
Aizawl,2020-04-09 02:00:00,,,2.95,0.12,3.52,17.51,0.35,8.3,6.15,0.09,0.39,,43.0,Good
Aizawl,2020-04-09 03:00:00,,,2.87,0.08,3.44,17.26,0.38,8.26,6.58,0.11,0.43,,44.0,Good
Aizawl,2020-04-09 04:00:00,61.0,67.0,2.93,0.11,3.54,16.46,0.4,8.25,5.45,0.12,0.45,,47.0,Good
Aizawl,2020-04-09 05:00:00,62.22,65.0,2.96,0.09,3.51,16.01,0.41,8.14,6.39,0.13,0.47,,51.0,Satisfactory
Aizawl,2020-04-09 06:00:00,,,2.94,0.05,3.47,16.68,0.39,7.93,6.49,0.12,0.45,,52.0,Satisfactory
Aizawl,2020-04-09 07:00:00,43.75,46.67,2.93,0.28,3.99,15.77,0.41,7.88,6.24,147.52,147.69,,53.0,Satisfactory
Aizawl,2020-04-09 08:00:00,53.47,57.0,3.0,0.16,3.89,17.73,0.42,7.76,6.0,0.15,0.51,,57.0,Satisfactory
Aizawl,2020-04-09 09:00:00,,,3.04,0.12,3.93,20.68,0.42,8.03,4.93,0.16,0.53,,59.0,Satisfactory
Aizawl,2020-04-09 10:00:00,46.67,51.53,3.0,0.28,4.13,19.73,0.43,8.26,6.03,0.16,0.57,,62.0,Satisfactory
Aizawl,2020-04-09 11:00:00,42.78,54.45,2.97,0.32,4.15,20.93,0.43,8.37,6.77,0.15,0.59,,64.0,Satisfactory
Aizawl,2020-04-09 12:00:00,38.89,45.7,3.06,0.21,4.12,23.21,0.44,8.7,5.66,0.16,0.65,,67.0,Satisfactory
Aizawl,2020-04-09 13:00:00,39.86,42.78,3.05,0.22,4.02,24.8,0.42,8.95,9.0,0.16,0.65,,68.0,Satisfactory
Aizawl,2020-04-09 14:00:00,30.0,35.0,2.91,0.27,3.92,28.84,0.39,9.26,9.32,0.14,0.58,,68.0,Satisfactory
Aizawl,2020-04-09 15:00:00,35.0,36.95,3.07,0.46,4.44,29.25,0.38,10.02,6.92,0.14,0.58,,68.0,Satisfactory
Aizawl,2020-04-09 16:00:00,30.0,39.0,2.95,0.43,4.14,28.61,0.37,9.49,8.09,0.13,0.63,,67.0,Satisfactory
Aizawl,2020-04-09 17:00:00,24.75,,3.25,1.12,5.29,29.5,0.35,9.37,24.33,0.13,0.59,,66.0,Satisfactory
Aizawl,2020-04-09 18:00:00,31.0,34.12,4.0,1.55,6.8,26.8,0.33,7.26,17.18,0.09,0.3,,66.0,Satisfactory
Aizawl,2020-04-09 19:00:00,26.25,35.0,4.26,0.44,6.04,30.04,0.36,5.47,4.86,0.11,0.43,,65.0,Satisfactory
Aizawl,2020-04-09 20:00:00,29.0,41.0,4.42,0.38,6.21,30.12,0.38,5.47,4.4,0.13,0.56,,65.0,Satisfactory
Aizawl,2020-04-09 21:00:00,29.17,36.95,4.38,0.26,6.05,29.73,0.4,5.37,4.9,0.14,0.66,,64.0,Satisfactory
Aizawl,2020-04-09 22:00:00,,,4.39,0.21,5.88,29.14,0.42,5.35,4.8,0.16,0.69,,65.0,Satisfactory
Aizawl,2020-04-09 23:00:00,46.67,52.5,4.53,0.08,5.75,25.73,0.43,4.82,4.61,0.17,0.76,,65.0,Satisfactory
Aizawl,2020-04-10 00:00:00,,,4.54,0.07,5.66,27.06,0.44,4.45,4.38,0.16,0.76,,65.0,Satisfactory
Aizawl,2020-04-10 01:00:00,42.76,53.28,4.53,0.05,5.5,26.65,0.46,4.4,3.98,0.16,0.8,,66.0,Satisfactory
Aizawl,2020-04-10 02:00:00,51.53,61.25,4.4,0.1,5.58,25.79,0.46,4.14,4.45,0.17,0.81,,67.0,Satisfactory
Aizawl,2020-04-10 03:00:00,,,4.36,0.04,5.4,24.91,0.45,4.04,5.09,0.17,0.79,,67.0,Satisfactory
Aizawl,2020-04-10 04:00:00,48.61,52.0,4.4,0.03,5.39,23.71,0.45,3.99,5.11,0.18,0.76,,66.0,Satisfactory
Aizawl,2020-04-10 05:00:00,,,4.31,0.05,5.44,22.64,0.45,3.79,4.5,0.15,0.69,,64.0,Satisfactory
Aizawl,2020-04-10 06:00:00,44.72,53.0,4.33,0.08,5.49,21.18,0.44,3.73,5.62,0.15,0.63,,64.0,Satisfactory
Aizawl,2020-04-10 07:00:00,49.0,54.0,4.32,0.17,5.76,19.43,0.43,4.06,6.39,0.16,0.71,,65.0,Satisfactory
Aizawl,2020-04-10 08:00:00,45.5,51.0,4.4,0.11,5.71,20.42,0.42,4.04,6.72,0.17,0.67,,64.0,Satisfactory
Aizawl,2020-04-10 09:00:00,,,4.43,0.1,5.68,23.3,0.43,4.12,5.83,0.17,0.63,,64.0,Satisfactory
Aizawl,2020-04-10 10:00:00,45.17,47.99,4.31,0.12,5.63,27.98,0.41,4.4,6.97,0.16,0.62,,64.0,Satisfactory
Aizawl,2020-04-10 11:00:00,37.0,38.0,4.34,0.09,5.61,29.55,0.39,4.71,7.77,0.15,0.58,,64.0,Satisfactory
Aizawl,2020-04-10 12:00:00,34.03,40.83,4.43,0.08,5.71,30.52,0.37,4.88,7.2,0.14,0.57,,63.0,Satisfactory
Aizawl,2020-04-10 13:00:00,20.42,34.03,4.4,0.14,5.81,30.26,0.34,5.18,7.62,0.14,0.59,,61.0,Satisfactory
Aizawl,2020-04-10 14:00:00,20.62,30.0,4.38,0.11,5.7,32.25,0.33,5.27,7.31,0.13,0.58,,61.0,Satisfactory
Aizawl,2020-04-10 15:00:00,,,4.45,0.19,5.96,32.92,0.33,5.38,7.45,0.12,0.59,,61.0,Satisfactory
Aizawl,2020-04-10 16:00:00,,,4.49,0.1,5.81,29.7,0.36,5.15,6.67,0.15,0.6,,61.0,Satisfactory
Aizawl,2020-04-10 17:00:00,34.0,41.0,4.71,0.45,6.64,28.52,0.38,4.96,4.76,0.16,0.65,,62.0,Satisfactory
Aizawl,2020-04-10 18:00:00,44.72,47.64,4.38,0.28,6.01,27.94,0.41,4.77,4.6,0.17,0.71,,64.0,Satisfactory
Aizawl,2020-04-10 19:00:00,33.0,46.67,4.47,0.18,5.79,34.39,0.42,4.8,4.74,0.18,0.76,,64.0,Satisfactory
Aizawl,2020-04-10 20:00:00,35.0,42.5,4.33,0.25,5.71,35.72,0.43,5.03,4.32,0.18,0.81,,65.0,Satisfactory
Aizawl,2020-04-10 21:00:00,32.0,36.0,4.38,0.11,5.71,34.59,0.43,4.78,4.36,0.19,0.85,,65.0,Satisfactory
Aizawl,2020-04-10 22:00:00,33.05,,4.37,0.1,5.56,32.96,0.42,4.09,4.48,0.19,0.85,,65.0,Satisfactory
Aizawl,2020-04-10 23:00:00,33.05,42.5,4.5,0.11,5.49,28.89,0.42,4.32,4.54,0.17,0.85,,63.0,Satisfactory
Aizawl,2020-04-11 00:00:00,36.0,35.0,4.3,0.12,5.25,29.71,0.41,4.58,4.53,0.18,0.83,,63.0,Satisfactory
Aizawl,2020-04-11 01:00:00,,,4.45,0.04,5.36,27.4,0.4,4.52,5.12,0.16,0.81,,63.0,Satisfactory
Aizawl,2020-04-11 02:00:00,33.88,37.92,4.37,0.07,5.43,25.99,0.4,4.34,5.36,0.17,0.8,,61.0,Satisfactory
Aizawl,2020-04-11 03:00:00,30.22,34.03,4.13,0.19,5.44,24.82,0.39,4.24,5.73,0.15,0.79,,61.0,Satisfactory
Aizawl,2020-04-11 04:00:00,30.22,34.0,4.52,0.03,5.42,22.46,0.38,4.06,5.86,0.15,0.76,,59.0,Satisfactory
Aizawl,2020-04-11 05:00:00,,,4.48,0.06,5.42,22.77,0.38,4.04,5.88,0.15,0.74,,59.0,Satisfactory
Aizawl,2020-04-11 06:00:00,30.22,34.03,4.31,0.04,5.3,22.7,0.38,4.05,5.38,0.15,0.74,,58.0,Satisfactory
Aizawl,2020-04-11 07:00:00,34.0,37.92,4.35,0.08,5.61,19.61,0.38,3.77,6.47,0.14,0.76,,56.0,Satisfactory
Aizawl,2020-04-11 08:00:00,,,4.26,0.12,5.6,20.56,0.39,3.44,7.51,0.17,0.71,,55.0,Satisfactory
Aizawl,2020-04-11 09:00:00,32.81,39.72,4.41,0.18,5.75,21.52,0.38,3.5,5.99,0.17,0.67,,55.0,Satisfactory
Aizawl,2020-04-11 10:00:00,31.16,39.86,4.33,0.21,5.83,23.78,0.38,3.96,7.99,0.17,0.65,,54.0,Satisfactory
Aizawl,2020-04-11 11:00:00,35.0,39.98,4.39,0.17,5.82,26.2,0.36,4.25,9.87,0.15,0.58,,54.0,Satisfactory
Aizawl,2020-04-11 12:00:00,27.22,35.97,4.3,0.16,5.79,29.62,0.34,4.67,8.41,0.13,0.56,,53.0,Satisfactory
Aizawl,2020-04-11 13:00:00,23.33,33.05,4.35,0.17,5.83,32.89,0.34,5.08,8.72,0.13,0.58,,53.0,Satisfactory
Aizawl,2020-04-11 14:00:00,24.55,33.05,4.37,0.28,6.05,37.46,0.34,5.46,8.15,0.12,0.58,,54.0,Satisfactory
Aizawl,2020-04-11 15:00:00,26.0,32.0,4.32,0.29,5.9,37.61,0.34,5.8,7.03,0.13,0.64,,53.0,Satisfactory
Aizawl,2020-04-11 16:00:00,22.66,27.22,4.41,0.2,5.95,37.08,0.34,5.98,6.52,0.13,0.69,,53.0,Satisfactory
Aizawl,2020-04-11 17:00:00,19.45,31.26,4.44,0.29,6.08,39.14,0.36,6.01,5.83,0.13,0.73,,51.0,Satisfactory
